Cluster_Num,CreditScore,Gender_num,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,ProductPerYear,balance_to_income,income_v_product
0,649.7570093457944,0.463828314295604,39.19868466597438,5.469366562824507,106775.01527172032,1.2004153686396677,0.6998961578400831,0.4852890273451021,152728.62528902735,0.31167812227002256,0.7295528452661217,70880.83911359178
1,649.5362047440699,0.4600499375780275,38.943820224719104,1.1229712858926342,60881.07587390761,1.780274656679151,0.681023720349563,0.5493133583021224,97313.60028714107,1.4430711610486893,1.492542080323794,36524.69054920932
2,653.6058700209644,0.4329140461215933,39.719077568134175,5.479734451432565,114235.55459468903,1.29874213836478,0.709643605870021,0.5195667365478687,49050.24827393431,0.3217919814093818,11.53427801784363,21731.650710167716
3,648.6448809973555,0.4635436343029845,37.74423876086135,6.363808084624103,12056.000362674726,1.989044200982244,0.7219493766528146,0.522100491122025,99505.55426142803,0.35966053213880944,0.1479661597278274,33736.012127943584
